Date,Prediction,Lower_Bound,Upper_Bound,Category,Actual
2024-11-19,142.29269525873468,0.0,487.6775754210164,NETWORKING EVENT,132.0
2024-11-20,176.2436362829025,0.0,493.68603188168527,NETWORKING EVENT,504.0
2024-11-21,152.53261234160598,0.0,470.8634922689688,Forecast,
2024-11-22,143.99489974143924,0.0,429.03010335265037,NETWORKING EVENT,48.0
2024-11-23,162.96339177253645,0.0,483.16336940049774,Forecast,
2024-11-24,153.21611235875463,0.0,480.9213292610404,Forecast,
2024-11-25,175.92300412217605,0.0,500.6276020627673,ONLINE LEARNING,370.0
2024-11-26,77.84434356684478,0.0,386.84146266391457,Forecast,
2024-11-27,80.34970778710282,0.0,400.11337599256484,ONLINE LEARNING,304.0
2024-11-28,59.71513659335285,0.0,398.1764884634647,Forecast,
2024-11-29,134.81542942360406,0.0,452.08483656924795,NETWORKING EVENT,350.0
2024-11-30,153.78392145463033,0.0,469.2431895737267,Forecast,
2024-12-01,240.08764691900262,0.0,560.5003285972942,NETWORKING EVENT,1134.0
2024-12-01,240.08764691900262,0.0,560.5003285972942,SOCIAL GATHERING,434.0
2024-12-02,238.7337141563243,0.0,541.0388577501805,Forecast,
2024-12-03,192.8558497264199,0.0,541.873754584326,Forecast,
2024-12-04,314.4526342995006,0.0,633.8652874002913,NETWORKING EVENT,650.0
2024-12-04,314.4526342995006,0.0,633.8652874002913,SOCIAL GATHERING,372.0
2024-12-05,330.8608493114206,14.07597015276895,646.1853417645096,ONLINE LEARNING,100.0
2024-12-06,316.5606960359396,0.0,633.4600148329336,Forecast,
2024-12-07,335.52918806689763,17.75237142721959,644.0814884567752,Forecast,
2024-12-08,221.59756501751644,0.0,528.0649643290252,NETWORKING EVENT,430.0
2024-12-09,295.3669458748311,0.0,659.5631733746129,NETWORKING EVENT,554.0
2024-12-09,295.3669458748311,0.0,659.5631733746129,ONLINE LEARNING,654.0
2024-12-10,246.4126286973086,0.0,575.8464557613535,Forecast,
2024-12-11,135.09494351715756,0.0,454.20741861717306,Forecast,
2024-12-12,87.38708978715749,0.0,387.1692614629912,Forecast,
2024-12-13,131.03716897717317,0.0,470.06385846929544,Forecast,
2024-12-14,146.92920826062996,0.0,480.46157319815444,Forecast,
2024-12-15,157.07530054461475,0.0,501.99753088879123,SOCIAL GATHERING,294.0
2024-12-16,120.78128785257407,0.0,431.3327515986241,Forecast,
2024-12-17,91.39590530037249,0.0,424.0165826625412,Forecast,
2024-12-18,118.53105627841727,0.0,449.8840385193375,ONLINE LEARNING,426.0
2024-12-19,94.82003233700267,0.0,425.2624967791184,Forecast,
2024-12-20,131.94713331872165,0.0,442.89060814743766,Forecast,
2024-12-21,147.8391726021102,0.0,465.698220664404,Forecast,
2024-12-22,87.19399099725743,0.0,403.5556327156787,Forecast,
2024-12-23,168.1412496833,0.0,521.3152756365996,NETWORKING EVENT,734.0
2024-12-24,119.18693250583115,0.0,436.8055393247271,Forecast,
2024-12-25,120.21919932449292,0.0,445.3318445053938,Forecast,
2024-12-26,103.03115359166645,0.0,428.7873969160285,Forecast,
2024-12-27,140.15825457316083,0.0,468.8338023420971,Forecast,
2024-12-28,210.96903850144187,0.0,532.5473201205588,NETWORKING EVENT,300.0
2024-12-28,210.96903850144187,0.0,532.5473201205588,SOCIAL GATHERING,426.0
2024-12-29,201.22175908764282,0.0,515.4420529752289,Forecast,
2024-12-30,139.94684318077157,0.0,478.5253341996081,NETWORKING EVENT,304.0
2024-12-31,153.83228676102294,0.0,477.1172038655515,Forecast,
2025-01-01,171.17748476356334,0.0,495.2568293353765,Forecast,
2025-01-02,147.46646082223623,0.0,448.9961859238841,Forecast,
2025-01-03,184.5935618038935,0.0,510.7109000266217,Forecast,
2025-01-04,200.485601087183,0.0,536.9822631995903,Forecast,
2025-01-05,190.73832167347717,0.0,522.377786276353,Forecast,
2025-01-06,202.9530275476227,0.0,517.2153132010314,Forecast,
2025-01-07,153.99871037013492,0.0,448.91696933927267,Forecast,
2025-01-08,171.34390837271073,0.0,507.74873607895677,Forecast,
2025-01-09,147.63288443134752,0.0,476.5627074095822,Forecast,
2025-01-10,184.75998541313106,0.0,530.4823688528361,Forecast,
2025-01-11,200.65202469624066,0.0,543.8967627331823,Forecast,
2025-01-12,190.90474528257857,0.0,502.82780256997,Forecast,
2025-01-13,203.1194511566956,0.0,518.2712229806825,Forecast,
2025-01-14,154.16513397925874,0.0,471.19146661192076,Forecast,
2025-01-15,171.51033198182637,0.0,495.4760191318351,Forecast,
2025-01-16,147.79930804042218,0.0,455.06438651812823,Forecast,
2025-01-17,184.9264090221506,0.0,549.4600850743876,Forecast,
2025-01-18,200.81844830563327,0.0,513.2980260264987,Forecast,
2025-01-19,191.07116889167997,0.0,507.60841779720545,Forecast,
2025-01-20,203.2858747659132,0.0,521.6959932344823,Forecast,
2025-01-21,154.3315575883826,0.0,460.6752596581172,Forecast,
2025-01-22,171.67675559098578,0.0,500.1931183153865,Forecast,
2025-01-23,147.96573164958158,0.0,477.0122003491307,Forecast,
2025-01-24,185.09283263138818,0.0,503.0041796301875,Forecast,
2025-01-25,200.984871914622,0.0,529.3763976333682,Forecast,
2025-01-26,191.23759250078135,0.0,525.582803214167,Forecast,
2025-01-27,203.45229837498616,0.0,527.8244129622684,Forecast,
2025-01-28,154.49798119749457,0.0,462.0385531318074,Forecast,
2025-01-29,171.84317920005768,0.0,487.67400446855345,Forecast,
